Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,acc_1D
183.73,3.37914811219687,0.0579396710920098,0.00865173382343427,0.299810980736592,21.0348837209302,0.279305417933946
183.73,3.38169486940139,0.0326182073381262,0.0365382309162363,0.351572150323862,21.0348837209302,0.323795004538648
183.73,3.37914811219687,0.0149414405022186,0.0465827904144004,0.398223591342586,21.0348837209302,0.349330028363268
183.73,3.37914811219687,0.00490933709697634,0.0617106716884778,0.434670820853456,21.0348837209302,0.377932282607698
183.73,3.37914811219687,-0.00257329245808772,0.084469120881617,0.478743544682513,21.0348837209302,0.423060920257877
183.73,3.3715078405833,0.000136278102415897,0.114858233454686,0.510064597851286,21.0348837209302,0.475175672280421
183.74,3.3715078405833,0.000300152280503596,0.137594492448625,0.536275166320111,21.0348837209302,0.507813786164752
183.74,3.3715078405833,-0.00462929061687462,0.139941615769922,0.542092315461584,21.0348837209302,0.497135185164709
183.74,3.3715078405833,-0.00191419705985551,0.14737224675095,0.537704324311037,21.0348837209302,0.496945279420771
183.74,3.3715078405833,0.00844537379896493,0.154791832030931,0.523110964577145,21.0348837209302,0.500176539218513
183.74,3.3715078405833,0.00352122846122437,0.167294887868304,0.508500533557341,21.0348837209302,0.498421089986843
183.74,3.36896108337877,-0.0115914943875953,0.164503290322042,0.498967096226901,21.0348837209302,0.475861105227235
183.74,3.3715078405833,-0.0241549501473264,0.136228032002861,0.494510450184005,21.0348837209302,0.445553046236831
183.74,3.3715078405833,-0.0290740512805563,0.100299972181689,0.48748904645189,21.0348837209302,0.408256261649594
183.74,3.36386756896973,-0.046729426653646,0.0745499345178082,0.472808469231606,21.0348837209302,0.361899249272432
183.74,3.36641432617425,-0.0541929373382368,0.0589779603356894,0.458109907969879,21.0348837209302,0.332254653177264
183.74,3.36641432617425,-0.0514646719238046,0.0510368116897665,0.430657561978466,21.0348837209302,0.316858519353822
183.74,3.36641432617425,-0.0461873748437873,0.0532737445219174,0.413375382673414,21.0348837209302,0.315593258104307
183.74,3.36896108337877,-0.0434562284668326,0.0529524840935772,0.401168950469869,21.0348837209302,0.309895315405264
183.74,3.3715078405833,-0.0305334211929988,0.0704511089914354,0.378755350977246,21.0348837209302,0.314468565286426
183.74,3.36896108337877,-0.0227044197253338,0.0726552802411574,0.338493062692286,21.0348837209302,0.287181738731345
183.74,3.3613208117652,-0.0301595821975911,0.0519232631057318,0.295664683687282,21.0348837209302,0.223098907694639
183.74,3.36896108337877,-0.0325183528033726,0.00825510677916157,0.265552796255526,21.0348837209302,0.15367878407874
183.74,3.36896108337877,-0.0425186173358277,-0.0150457200184383,0.235421654242239,21.0348837209302,0.105671267145757
183.74,3.36896108337877,-0.0397797971292241,-0.00524285247834522,0.210365383889602,21.0348837209302,0.1006089073617
183.74,3.36896108337877,-0.0217543739356066,0.0198329625950648,0.200572378820305,21.0348837209302,0.131716629847701
183.74,3.36896108337877,-0.00882298321033578,0.0398037381662724,0.19330689406255,21.0348837209302,0.155623082709652
183.75,3.36896108337877,0.00410948250551382,0.0393860046454003,0.180927401794669,21.0348837209302,0.151627710618416
183.75,3.36896108337877,0.0221381304548347,0.016032578718149,0.153245315193674,21.0348837209302,0.119323794738104
183.75,3.37405459778782,0.0427153457558052,0.00540517544175401,0.12044901106246,21.0348837209302,0.099168418107158
183.75,3.37660135499234,0.0556507876793317,-0.0179687313982663,0.0799912578284158,21.0348837209302,0.0584921302176905
183.75,3.37405459778782,0.0609443916528831,-0.0540890488525721,0.0242305612805081,21.0348837209302,-0.0113939537585987
183.75,3.37914811219687,0.0458582662610657,-0.0800303511148292,-0.0264561545638691,21.0348837209302,-0.0819866986076809
183.75,3.37405459778782,0.0384156639244637,-0.0906980411825127,-0.0797103479031818,21.0348837209302,-0.12946592012603
183.75,3.3715078405833,0.0309738681905156,-0.0860920329881816,-0.130437871145127,21.0348837209302,-0.162355195297505
183.75,3.36896108337877,0.0260803999370359,-0.0942321009151921,-0.163356080814028,21.0348837209302,-0.198217489140402
183.75,3.37405459778782,0.0237352371123711,-0.107476403495063,-0.191200680457052,21.0348837209302,-0.234641226564048
183.75,3.36896108337877,0.0443189448885714,-0.105446755213678,-0.226707368946018,21.0348837209302,-0.24653236562029
183.75,3.3715078405833,0.0598081373410779,-0.0805012698282617,-0.23931071499989,21.0348837209302,-0.21036906777401
183.75,3.36386756896973,0.0600124770043135,-0.0555651373781208,-0.246840670876367,21.0348837209302,-0.190595729869494
183.75,3.36641432617425,0.0449319300013691,-0.0535635758983444,-0.251844425643794,21.0348837209302,-0.199140444270173
183.75,3.36386756896973,0.027304312570763,-0.0464766460691087,-0.246680675968442,21.0348837209302,-0.20203838901741
183.75,3.36641432617425,0.0224150184310593,-0.0343042497225123,-0.231349440278904,21.0348837209302,-0.180066877411138
183.75,3.36641432617425,0.0149785619884769,-0.0323298470512705,-0.216039301092056,21.0348837209302,-0.171554904003036
183.75,3.36386756896973,0.0177327862835352,-0.0227225026572996,-0.193108921093654,21.0348837209302,-0.144252689947796
183.75,3.36641432617425,0.0281300559584232,-0.0335019266984129,-0.177841081745635,21.0348837209302,-0.133571459185906
183.76,3.36896108337877,0.0385276190084371,-0.0570262450333943,-0.16514155391427,21.0348837209302,-0.134114293996378
183.76,3.36896108337877,0.0463778286016034,-0.0754645805415278,-0.162651736009022,21.0348837209302,-0.146909887356113
183.76,3.36896108337877,0.046585495205503,-0.0964585338159013,-0.149994662125875,21.0348837209302,-0.153095083926764
