acc_1D
-0.098311332
-0.124999061
-0.137002152
-0.130772241
-0.159520508
-0.158095882
-0.150812634
-0.148822902
-0.171528816
-0.148861135
-0.126587003
-0.120341491
-0.083906167
-0.057336329
-0.045726831
-0.008294441
0.007421679
0.005849167
0.0289335
0.058614781
0.05355641
0.0609329
0.056855879
0.023090386
0.013364747
0.018320971
-0.007771821
-0.013374718
-0.003291801
-0.027150163
-0.037169732
-0.035169935
-0.042616467
-0.06295712
-0.076119893
-0.093030347
-0.12360079
-0.140806691
-0.138444757
-0.163466678
-0.145945404
-0.121852244
-0.119879663
-0.118181331
-0.093915989
-0.080376628
-0.08381945
-0.065108401
-0.06160885
-0.060741042
-0.043903911
-0.027562017
-0.027973224
-0.018923289
0.000804712
-0.000724333
-0.008415028
0.01111117
0.012406635
0.012879859
0.045999912
0.052958822
0.056386067
0.081567581
0.079256432
0.060513933
0.083631739
0.092445816
0.091670658
0.107538623
0.108827118
0.098465822
0.105003517
0.115137466
0.092914048
0.107063343
0.103792821
0.092177857
0.115270208
0.106480797
0.073758368
0.086113252
0.064445391
0.044459762
0.042279808
0.003736133
-0.013107478
-0.011742974
-0.04570459
-0.049610919
-0.05549042
-0.075473509
-0.064977698
-0.072292359
-0.074544519
-0.068759353
-0.068928001
-0.072694533
-0.044167117
-0.024094795
-0.017914859
0.015612646
0.023611953
0.03106023
0.057990354
0.071497323
0.056663528
0.094616321
0.083500158
0.071980175
0.098391974
0.086983088
0.092372926
0.087418074
0.012618115
0.014020562
0.027798585
0.032124449
0.022937071
0.030512202
0.046122973
0.021402785
0.012630999
0.018401608
0.005974029
-0.00385818
-2.84e-05
0.007198801
0.012695283
0.01215871
0.02870634
0.018419956
0.027450759
0.061589755
0.060189333
0.064308371
0.108243569
0.118026802
0.105390875
0.115262439
0.131699311
0.140225275
0.141114922
0.166709294
0.160263702
0.166987965
0.185700027
0.190980236
0.180360177
0.189794384
0.186246672
0.169505932
0.162734904
0.159622856
0.140349095
0.112744872
0.104117541
0.081829683
0.057540952
0.040535587
0.038014503
-0.002541933
-0.017976071
-0.010268733
-0.029063159
-0.038175006
-0.025379428
-0.037258769
-0.067809135
-0.072958508
-0.082753466
-0.111389322
-0.106505005
-0.098475095
-0.10882521
-0.121136717
-0.113735728
-0.119125065
-0.110124461
-0.084116247
-0.061245603
-0.075511028
-0.076299123
-0.065889434
-0.069014399
-0.056155895
-0.026091004
-0.019151339
-0.006116596
0.027163851
0.047379872
0.049022274
0.067413725
0.087460146
0.072705384
0.084344663
0.093032303
0.082463617
0.079914182
0.079389809
0.061022792
0.047413202
0.062592489
0.054049616
0.035747061
0.035856379
0.036142994
0.023385651
0.028849844
0.035654938
0.019715749
0.000919817
0.002111745
-0.025709216
-0.032537628
-0.032148859
-0.037395187
-0.057667061
-0.043359229
-0.059088654
-0.086251043
-0.08726478
-0.089290708
-0.10810244
-0.109204714
-0.097244853
-0.088149523
-0.102125406
0.019904914
0.03155387
0.02425132
0.022354432
0.046266386
0.027319284
0.043457384
0.054703222
0.046571857
0.026633958
0.036470127
0.032469952
0.010559367
0.016465155
0.02970955
0.017551163
0.014071887
0.018962512
0.000965998
-0.004041062
0.004581853
-0.018220332
-0.026475505
-0.014617022
-0.017211264
-0.045732253
-0.036207578
-0.035362822
-0.049422465
-0.046559713
-0.042891784
-0.051112656
-0.056282326
-0.038443293
-0.044030366
-0.050380996
-0.035380228
-0.047707269
-0.05497985
-0.046635598
-0.059503823
-0.073172219
-0.066230419
-0.061292763
-0.081667486
-0.069678054
-0.065130109
-0.081858688
-0.093345868
-0.071430115
-0.07571886
-0.09658474
-0.081994778
-0.076492734
-0.086075292
-0.076117685
-0.057121509
-0.062635244
-0.064025412
-0.05520234
-0.064889718
-0.062100535
-0.038341263
-0.021835895
-0.031837694
-0.011474971
-0.007005213
-0.009429078
-0.005833692
0.008429318
0.008161918
0.011821647
0.038241259
0.050905985
0.02293061
0.040018897
0.039199759
0.034555916
0.050389837
0.049661162
0.039368016
0.033815609
0.043677883
0.03519234
0.015449712
0.037662096
0.034402959
0.012391417
0.037430611
0.020891217
0.007777518
0.005549321
0.016145292
-0.012814033
-0.012803469
-0.006514579
-0.012909674
-0.035124047
-0.015287556
-0.026045955
-0.041124651
-0.036993002
-0.03420448
-0.050895018
-0.047721122
-0.018766693
-0.034021611
-0.027878465
-0.006202214
-0.002559197
-0.009679096
0.018147924
0.018993852
0.006042688
0.026029636
0.015104085
0.002261875
0.016856202
0.040089456
0.020353151
0.028537441
0.052328369
0.051659252
0.047314337
0.058366573
0.04392376
0.03425186
0.060089636
0.053410716
0.045111786
0.044758635
0.070704237
0.059980112
0.076101629
0.09358272
0.067611968
0.062585919
0.069582284
0.071536423
0.080192051
0.094642339
0.098752572
0.075330096
0.080995357
0.088666937
0.080442068
0.084010298
0.090079348
0.080098861
0.067173768
0.074401946
0.068349222
0.040915055
0.050599679
0.044497724
0.013170488
0.020598198
0.014160642
-0.004071693
0.008591377
0.006400692
-0.013365157
-0.020939118
-0.026197984
-0.053533672
-0.054971537
-0.056220387
-0.075680868
-0.074880613
-0.061699611
-0.093769576
-0.083829684
-0.075950745
-0.078143853
-0.066415996
-0.053548082
-0.055016326
-0.031180332
-0.030745526
-0.05071257
-0.055113733
-0.051212746
-0.066853207
-0.06661774
-0.074197815
-0.096531387
-0.092374555
-0.088345373
-0.104433242
-0.077884358
-0.075532735
-0.094665807
-0.078890625
-0.063058775
-0.072185932
-0.045797759
-0.05474284
-0.047448584
-0.021640068
-0.022871727
-0.012167626
0.004235605
0.011143702
0.014113961
0.050612785
0.037706381
0.035207444
0.053693114
