Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,1D_acc
15.732,3.36386756896973,0.0175550323825003,0.0396950845591097,0.0485572231496873,12.06,0.0936416956093956
15.732,3.36896108337877,0.004823325757289,0.0091303719944303,0.0434648122415947,12.06,0.0533399426546866
15.733,3.34858702574259,0.00228192248470802,0.0014909671864035,0.0587494104447265,12.06,0.0617375624801627
15.734,3.34604026853807,-0.000259479220022374,0.0116823942650476,0.0409214084327386,12.06,0.0538763151003785
15.734,3.33075972531092,-0.0129911543514628,0.00149573004114976,0.0332819230227352,12.06,0.0242996712766548
15.734,3.35368054015163,0.00230047233623677,0.0142343633066174,0.0460194566113542,12.06,0.0523350646232832
15.735,3.34858702574259,0.0099493602373143,0.0167839009438115,0.0307386320632196,12.06,0.0486923482394989
15.736,3.3715078405833,0.00740793724819297,0.0015025543332337,0.0281934445311944,12.06,0.0326706169970743
15.736,3.35113378294711,-0.00277625974264326,-0.00868440098015815,0.0307425086080761,12.06,0.0220689195990896
15.736,3.35113378294711,-0.000222598440362573,-0.00358788265959174,0.0281973521526811,12.06,0.0228981153616395
15.737,3.34094675412902,0.00487861578289353,-0.0112276996211003,0.0129165662080517,12.06,0.0077408133566717
15.738,3.33585323971997,-0.00530564829611349,-0.0188676119936845,0.00273001842711926,12.06,-0.0147248659982238
15.738,3.3613208117652,-0.000204490323512628,-0.0316020989424657,0.00527914364510967,12.06,-0.0238381149330869
15.738,3.35622729735616,-0.00274603504563746,-0.057072894726852,-0.00745445329799681,12.06,-0.0575398123311619
15.739,3.3282129681064,-0.0129303275040536,-0.0698074033833771,-0.0176409436419041,12.06,-0.0851604188266774
15.74,3.35368054015163,-0.020567081898937,-0.0621638878447314,-0.0201860377480497,12.06,-0.0908746623127279
15.74,3.35877405456068,-0.0129183917372686,-0.051973110420874,-0.015089720891229,12.06,-0.0782428789217106
15.74,3.38933514101496,-0.0103648658501645,-0.0494241769578786,-0.0303704116361373,12.06,-0.0861783846776416
15.741,3.34094675412902,0.00237889066483336,-0.0392335613666992,-0.0278212289777402,12.06,-0.07282409643285
15.742,3.36386756896973,0.00747988162092723,-0.0494210648924874,-0.0380076240936416,12.06,-0.083539754018101
15.742,3.3613208117652,-0.0103473228667452,-0.0748921853182285,-0.0558354122406493,12.06,-0.126618986457957
15.742,3.35113378294711,-0.0230794268934377,-0.0978161452726083,-0.0532861995198082,12.06,-0.149381435615589
15.743,3.35368054015163,-0.0230737299681854,-0.0901730736654987,-0.0481898590789134,12.06,-0.136701324863494
15.744,3.3715078405833,-0.0256156270305764,-0.0774355321049671,-0.0685647822681625,12.06,-0.145933597327473
15.744,3.34094675412902,-0.0179672929767605,-0.0723398614846129,-0.0634684438272792,12.06,-0.120148402555043
15.744,3.34349351133354,-0.0052238734007089,-0.0392243792411623,-0.0583721094960511,12.06,-0.0845426926151778
15.745,3.36386756896973,0.00242437672565005,-0.0468650370653621,-0.0736527587058939,12.06,-0.101024623151715
15.746,3.35622729735616,-0.00266525476947863,-0.0596002497193476,-0.0660092901414118,12.06,-0.105559379038157
15.746,3.32057269649283,-0.00775492337577004,-0.0595992323332832,-0.066007193809173,12.06,-0.109176020953205
15.747,3.39697541262853,-0.00265436633599438,-0.0315784549979372,-0.0685522232077469,12.06,-0.0782888815927394
15.747,3.37914811219687,-0.0128393360795102,-0.0621447196425789,-0.0965685260445723,12.06,-0.130550460946373
15.748,3.34604026853807,-0.00519134970460111,-0.0697857026565173,-0.0736423123846444,12.06,-0.108552309932868
15.748,3.3715078405833,-9.10078273636448e-05,-0.0264815874130977,-0.0634517452643198,12.06,-0.0629324132162274
15.748,3.34604026853807,-8.58937560133965e-05,0.00918071442627161,-0.0736381949264595,12.06,-0.0454706101418965
15.749,3.34858702574259,0.00756187612976342,0.0499374897165299,-0.0583533953035809,12.06,0.0098802798095138
15.75,3.38169486940139,0.0152096057143568,0.0677688867375597,-0.0379743644537046,12.06,0.0488824593034079
15.75,3.34094675412902,0.0279524023582872,0.0779584278175878,-0.0379723566585322,12.06,0.061805022658529
15.75,3.34858702574259,0.0152193932724738,0.0524863080725589,-0.0405175042631322,12.06,0.0434502170289597
15.751,3.3613208117652,0.0126766468400318,0.0626757529416427,-0.0201385236776288,12.06,0.0616984623507654
15.752,3.35368054015163,0.00503867906234726,0.0601288279387193,-0.0277779572939327,12.06,0.042589256457475
15.752,3.35113378294711,-0.0102420816027539,0.0677708866191431,-0.0226817749971754,12.06,0.046419494420567
15.752,3.33839999692449,-0.00768986625293218,0.0754129093960811,-0.00484995427109462,12.06,0.0633032186174661
