Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,acc_1D
67.106,3.384241627,0.001303516,0.01057637,0.028584802,10.4566474,0.029369069
67.106,3.381694869,0.001401308,0.015568148,0.03890188,10.4566474,0.035962661
67.107,3.389335141,-0.003595615,0.00782289,0.026293162,10.4566474,0.020536366
67.108,3.381694869,0.009240865,0.020454903,0.039153959,10.4566474,0.051076173
67.108,3.381694869,0.001697103,0.005066337,0.023994624,10.4566474,0.018905881
67.108,3.384241627,0.009439097,0.015149613,0.034304738,10.4566474,0.041399379
67.109,3.381694869,-0.000651618,-0.00024038,0.021688918,10.4566474,0.010607118
67.11,3.374054598,0.012186069,0.004747014,0.03454248,10.4566474,0.035345998
67.11,3.381694869,-0.00299933,-0.005549806,0.021922918,10.4566474,0.011688519
67.11,3.374054598,0.009838775,0.001983551,0.03222555,10.4566474,0.030433721
67.111,3.381694869,-0.002798716,-0.013409052,0.019602119,10.4566474,0.00486287
67.112,3.384241627,0.004944516,-0.000782411,0.027353694,10.4566474,0.02448645
67.112,3.381694869,0.005045123,-0.013628946,0.014726273,10.4566474,0.012769685
67.112,3.381694869,0.005145781,0.004091088,0.022473819,10.4566474,0.024609263
67.113,3.381694869,0.005246466,-0.00875652,0.009842296,10.4566474,0.011910086
67.114,3.384241627,0.002799573,-0.003773827,0.020132818,10.4566474,0.012725216
67.114,3.379148112,0.002900227,-0.016622454,0.002402834,10.4566474,-0.006293556
67.114,3.381694869,0.000453214,-0.001451684,0.012689084,10.4566474,-0.000158571
67.115,3.381694869,0.003101255,-0.014301223,-0.002498087,10.4566474,-0.020464405
67.116,3.381694869,0.000654001,-0.004225843,0.012878056,10.4566474,-0.005306929
67.116,3.381694869,-0.001793409,-0.014528939,0.000233596,10.4566474,-0.017177757
67.116,3.379148112,-0.004241031,-0.001907084,0.007963901,10.4566474,-0.007738661
67.117,3.381694869,-0.004141309,-0.014758167,-0.007232206,10.4566474,-0.026794624
67.118,3.381694869,-0.004041884,-0.004684251,0.00304065,10.4566474,-0.018698213
67.118,3.381694869,-0.00394275,-0.017535974,-0.017254319,10.4566474,-0.034491618
67.118,3.381694869,0.003798773,-0.002368136,-0.004439002,10.4566474,-0.01189399
67.119,3.386788384,-0.011388232,-0.017767665,-0.012003042,10.4566474,-0.039607842
67.12,3.381694869,-0.001099899,-0.005147593,0.000807524,10.4566474,-0.015195063
67.12,3.379148112,-0.011192581,-0.020547592,-0.011855566,10.4566474,-0.039097183
67.12,3.381694869,-0.000905153,-0.013022456,0.000950162,10.4566474,-0.025787278
67.121,3.381694869,-0.013546385,-0.018233797,-0.011717814,10.4566474,-0.048001999
67.122,3.381694869,-0.003259985,-0.003067221,0.001083003,10.4566474,-0.024247766
67.122,3.379148112,-0.013354735,-0.015920628,-0.009042797,10.4566474,-0.043959182
67.122,3.381694869,-0.000521923,-0.003301563,0.003753018,10.4566474,-0.019380327
67.123,3.379148112,-0.013165453,-0.016155163,-0.006377814,10.4566474,-0.035482507
67.124,3.381694869,0.00221365,-0.006083501,0.011507204,10.4566474,-0.009439578
67.124,3.379148112,-0.005336081,-0.01638997,-0.001175844,10.4566474,-0.027119871
67.124,3.381694869,0.007494046,-0.003771141,0.014156922,10.4566474,0.000968095
67.125,3.379148112,-0.007699873,-0.016624884,0.011657221,10.4566474,-0.016537122
67.126,3.381694869,0.007676304,-0.006553295,0.01170205,10.4566474,0.005103803
67.126,3.374054598,-0.007519193,-0.016859724,0.011744259,10.4566474,-0.006511883
67.126,3.389335141,0.005307777,-0.001693525,0.024519461,10.4566474,0.023968504
67.127,3.376601355,-0.004794258,-0.009452553,0.014367884,10.4566474,0.009266315
67.128,3.389335141,0.002935822,-0.009569714,0.027137788,10.4566474,0.021937912
67.128,3.374054598,0.000474709,-0.017328506,0.02462227,10.4566474,0.017987041
67.128,3.381694869,0.013298076,-0.002161839,0.024651188,10.4566474,0.034938273
67.129,3.379148112,0.003192308,-0.020109357,0.024677416,10.4566474,0.014006792
67.13,3.381694869,0.010918551,-0.007489585,0.027248059,10.4566474,0.032867791
67.13,3.381694869,-0.001736833,-0.017794935,0.024721734,10.4566474,0.013269316
67.13,3.381694869,0.013630031,-0.00772197,0.027286931,10.4566474,0.036621346
67.131,3.381694869,0.003520067,-0.0205741,0.027302264,10.4566474,0.020579295
67.132,3.381694869,0.013789592,-0.01304787,0.02476775,10.4566474,0.026028291
67.132,3.381694869,0.00622496,-0.028446694,0.022230477,10.4566474,0.004601921
67.133,3.381694869,0.019039763,-0.018372599,0.017143346,10.4566474,0.013484979
67.133,3.379148112,0.006377644,-0.033770777,0.017147692,10.4566474,-0.003892346
67.134,3.381694869,0.021737635,-0.02369599,0.014602178,10.4566474,0.009932482
67.134,3.379148112,0.006525494,-0.039093429,0.012053891,10.4566474,-0.009828702
67.134,3.381694869,0.019335427,-0.029017864,0.004408624,10.4566474,0.000429341
67.135,3.381694869,0.00412075,-0.041867222,0.004401938,10.4566474,-0.015686841
67.136,3.381694869,0.014380524,-0.031790788,-0.000701742,10.4566474,-0.006557442
67.136,3.381694869,0.006805946,-0.042091975,-0.005808225,10.4566474,-0.024405794
67.136,3.381694869,0.01451548,-0.029467341,-0.008370327,10.4566474,-0.012239387
67.137,3.381694869,0.004390608,-0.04231483,-0.013482363,10.4566474,-0.031006832
67.138,3.381694869,0.014644952,-0.029689189,-0.01605001,10.4566474,-0.01582721
67.138,3.379148112,-0.000577869,-0.037441102,-0.018620464,10.4566474,-0.031065632
67.139,3.381694869,0.012221209,-0.024814385,-0.021193652,10.4566474,-0.013576878
67.139,3.381694869,-0.000456917,-0.035112433,-0.026316769,10.4566474,-0.029565755
67.14,3.381694869,0.012339232,-0.022484545,-0.033989736,10.4566474,-0.025101226
67.14,3.381694869,-0.005436996,-0.037875927,-0.036571259,10.4566474,-0.047801395
67.14,3.381694869,0.007356158,-0.022699557,-0.036608373,10.4566474,-0.030172611
67.141,3.381694869,-0.0104231,-0.035542419,-0.044289639,10.4566474,-0.061163266
67.142,3.381694869,0.002366992,-0.022912044,-0.036690865,10.4566474,-0.038745772
67.142,3.381694869,-0.002677496,-0.030659071,-0.04947187,10.4566474,-0.055745919
67.142,3.379148112,-0.002628402,-0.012932828,-0.039331452,10.4566474,-0.038775063
67.143,3.381694869,-0.005128471,-0.025772986,-0.049570784,10.4566474,-0.057360943
