Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,acc_1D
123.88,3.376601355,-0.019575658,-0.033546121,-0.139426124,14.1328125,-0.147836446
123.88,3.389335141,-0.006812359,-0.030963395,-0.134315369,14.1328125,-0.127533466
123.88,3.376601355,-0.014430984,-0.036025435,-0.131749285,14.1328125,-0.134039333
123.88,3.386788384,-0.004217858,-0.038543167,-0.124086456,14.1328125,-0.126197979
123.88,3.374054598,-0.019481738,-0.04106394,-0.113874123,14.1328125,-0.126539658
123.88,3.381694869,-0.011818653,-0.043587707,-0.10365936,14.1328125,-0.114878785
123.88,3.381694869,-0.021989802,-0.043567316,-0.09089515,14.1328125,-0.11357489
123.88,3.386788384,-0.021971819,-0.043549951,-0.101052702,14.1328125,-0.122454909
123.88,3.374054598,-0.021955007,-0.040988463,-0.083189609,14.1328125,-0.105405825
123.88,3.386788384,-0.019391729,-0.043524557,-0.090795484,14.1328125,-0.110307972
123.88,3.381694869,-0.00918682,-0.040969293,-0.075475043,14.1328125,-0.095474812
123.88,3.379148112,-0.006625688,-0.043511653,-0.090717897,14.1328125,-0.104689105
123.88,3.381694869,0.0035771,-0.038415437,-0.07284602,14.1328125,-0.08373947
123.89,3.386788384,-0.006601665,-0.046058661,-0.082990382,14.1328125,-0.106197908
123.89,3.381694869,0.001051596,-0.033327035,-0.070208583,14.1328125,-0.079956954
123.89,3.379148112,-0.009129069,-0.046071166,-0.072707494,14.1328125,-0.094785349
123.89,3.381694869,0.006165067,-0.023156912,-0.06501595,14.1328125,-0.063201231
123.89,3.381694869,-0.00656495,-0.030812982,-0.054775307,14.1328125,-0.063583705
123.89,3.386788384,0.01127504,-0.007905192,-0.041985662,14.1328125,-0.024863721
123.89,3.376601355,0.006186085,-0.002831452,-0.036835529,14.1328125,-0.016133709
123.89,3.389335141,0.024024503,0.012428051,-0.03168359,14.1328125,0.007839132
123.89,3.379148112,0.011291342,0.007306227,-0.018888483,14.1328125,0.006479108
123.89,3.384241627,0.021485605,0.022559195,-0.008638795,14.1328125,0.033337289
123.89,3.379148112,0.003655923,0.025072584,0.00670685,14.1328125,0.037312123
