Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,1D_acc
3.1445,3.3715078405833,0.0106613768150027,0.0140831833097253,0.0124347221842983,5.74285714285714,0.0118015107330205
3.145,3.35368054015163,0.00556885281889014,0.00898734380320345,-0.00284537385685738,5.74285714285714,-0.00328769030069296
3.1455,3.35877405456068,-0.00207134732926897,0.00898600188534974,0.00225157326674224,5.74285714285714,-0.00350550930075104
3.146,3.3613208117652,0.00812134347986264,0.00898463995572711,-0.000292816474678476,5.74285714285714,-0.00562319814511778
3.1465,3.3613208117652,0.00048091324887324,-0.0037530282985333,-0.00538428102531428,5.74285714285714,-0.0162820554342928
3.147,3.33075972531092,-0.0071596211425207,-0.0139434610643815,-0.00538145231002862,5.74285714285714,-0.0289306824925459
3.1475,3.34349351133354,-0.00460997633980285,-0.00630310483901533,-0.000284366612418494,5.74285714285714,-0.011402408816005
3.148,3.3613208117652,-0.00970318574678003,-0.00375727759610425,-0.00537575604251898,5.74285714285714,-0.0203382787885018
3.1485,3.3715078405833,-0.00715377126084528,-0.00121144574355816,-0.0053728325950326,5.74285714285714,-0.011586235692756
3.149,3.32057269649283,-0.00205689282709232,0.00133435205506697,0.00481861117860864,5.74285714285714,0.00270514844996949
3.1495,3.3613208117652,0.0106825813467331,0.0115219007042043,-0.000272690881262646,5.74285714285714,0.0147709735096656
3.15,3.35877405456068,0.0055889079260733,0.00133137625510365,-0.00536395480628172,5.74285714285714,0.00300193667797814
3.1505,3.35113378294711,-0.0071475748678655,-0.00376462423182957,-0.000266663471559693,5.74285714285714,-0.00810802675895776
3.151,3.35622729735616,-0.00205115142502905,0.00387562578173047,0.00483061291280895,5.74285714285714,0.00614256218283976
3.1515,3.36896108337877,-0.00205002220279064,0.0013268200208095,-0.00280773219396384,5.74285714285714,0.00447516686028512
3.152,3.35877405456068,-0.00969171862976212,-0.0012219939344205,-0.00789892246013756,5.74285714285714,-0.00599290398493993
3.1525,3.3613208117652,0.000499505918368273,-0.00377080818022688,0.00229265383226203,5.74285714285714,0.0183297236462965
3.153,3.38169486940139,0.000500303122117318,-0.0139614147007668,-0.00534565821284602,5.74285714285714,-0.00387940500932408
3.1535,3.40716244144662,-0.00968932720322697,-0.0241520558652119,-0.0104368076451928,5.74285714285714,-0.0197971385630265
3.154,3.3282129681064,-0.0147839184017394,-0.0190591430094649,0.00230191958691451,5.74285714285714,-0.0128760649473802
3.1545,3.35622729735616,0.00559714022027113,-0.00632444464433479,-0.00788348901931147,5.74285714285714,0.00869332526066373
3.155,3.35368054015163,0.000502319831362665,-0.0114205842205121,-0.00788040056286939,5.74285714285714,0.00421013821767234
3.1555,3.40716244144662,-0.00968779611762829,-0.0139694706880692,-0.00278305612890971,5.74285714285714,-0.00104202488894988
3.156,3.36896108337877,-0.00204496073993559,-0.00887658577376407,0.00486141358175274,5.74285714285714,0.00770238629439278
3.1565,3.35877405456068,0.00050260651756683,-0.0114254823577537,-0.00277687646831748,5.74285714285714,0.00260305719150253
3.157,3.36896108337877,-0.00968783918743214,-0.0165216577388986,-0.0078680631217824,5.74285714285714,-0.00867123400657664
3.1575,3.34858702574259,-0.00204537589191422,-0.00888151153110442,0.00232350816982547,5.74285714285714,0.00833411095815684
3.158,3.36641432617425,0.00304941284186503,-0.00378860442085618,-0.00531478238188534,5.74285714285714,0.0123229089948158
3.1585,3.35368054015163,0.00304893387685955,-0.00888474765017,-0.0129530909823294,5.74285714285714,0.00871808608537815
3.159,3.35113378294711,-0.00714196821349215,-0.0139809013319447,-0.00530868404218737,5.74285714285714,-0.00533518327232321
3.1595,3.34858702574259,0.00304762870327886,-0.00379351929258537,-0.00021138832762306,5.74285714285714,0.0107435037388535
3.16,3.36641432617425,0.000499236968946553,-0.00888971921713101,-0.00530259761902907,5.74285714285714,-0.00620334690646039
3.1605,3.35113378294711,-0.00969202614184052,-0.0165331867908827,-0.0103938567752215,5.74285714285714,-0.0238796453131318
3.161,3.36641432617425,-0.00205039399080958,-0.0114403256668492,0.00234476354415384,5.74285714285714,0.000255125648912523
3.1615,3.35877405456068,0.00813873283033137,-0.00125290840993445,-0.00784072195938148,5.74285714285714,0.010967063845213
3.162,3.35622729735616,0.000494755556979135,-0.00634904480467469,-0.010384883683274,5.74285714285714,-0.0107300354979994
3.1625,3.34858702574259,-0.00460178451169306,-0.0114451927897183,-0.00528769168180445,5.74285714285714,-0.026593060616676
3.163,3.36641432617425,0.00303943210876591,-0.00380502994125363,0.00235665207301257,5.74285714285714,-0.00247985980366752
3.1635,3.34604026853807,0.000490264088813422,0.00638238958088699,-0.00273465832859628,5.74285714285714,-0.00507734182912643
3.164,3.35368054015163,-0.00715419830494464,0.001286238598956,-0.00782601492047034,5.74285714285714,-0.0169599528688086
3.1645,3.38678838381044,0.00558180799951762,0.00128459247443775,-0.00782310128960598,5.74285714285714,-0.00699195137332717
3.165,3.35877405456068,0.0106750015894171,0.0114720273697805,0.0023683288645002,5.74285714285714,0.00809220687878432
3.1655,3.36896108337877,0.00557778964274732,-0.00381308122903756,-0.0103644026363418,5.74285714285714,-0.0169512879079628
3.166,3.35368054015163,-0.00206709801716894,-0.00126737495321347,-0.00272016764601004,5.74285714285714,-0.0128909901361164
3.1665,3.35877405456068,0.00302579037726889,0.00892011498999175,0.00492410857870111,5.74285714285714,-0.00576155861772971
3.167,3.34604026853807,0.000475841078488962,0.00382408643060745,-0.00271437231347383,5.74285714285714,-0.0167858457901694
3.1675,3.3613208117652,-0.00207423098202543,-0.00127193807520163,-0.00780581691964088,5.74285714285714,-0.0210062419517881
3.168,3.34858702574259,0.005565882309906,0.00891552930830119,-0.000161610691436487,5.74285714285714,-0.0114014416275599
3.1685,3.35622729735616,0.0106583277324796,0.0165557547854989,0.012576883414906,5.74285714285714,0.00528205657103761
3.169,3.40206892703758,0.00301277560131634,0.00636522025411857,-0.000155957038387091,5.74285714285714,-0.0176986896075615
3.1695,3.3613208117652,-0.00208531036125254,0.0140054687001533,-0.000153181511175755,5.74285714285714,-0.0125480505206691
3.17,3.4046156842421,0.00810197518069804,0.014003958399789,0.0125852668420657,5.74285714285714,0.00824364225161836
3.1705,3.35622729735616,0.00555130067794336,0.0140025209125739,-0.000147588138191136,5.74285714285714,-0.00465118459838045
3.171,3.3613208117652,-0.00464219682517742,-0.00128247463164703,-0.00269196433976564,5.74285714285714,-0.0217836878042017
3.1715,3.34858702574259,0.00299724196716104,0.00635782850020398,0.0125935526257443,5.74285714285714,0.00213002063151652
3.172,3.36641432617425,0.00808898400275502,0.0190926576052891,0.00240778936036565,5.74285714285714,0.0045960169894244
3.1725,3.34858702574259,0.00553788672995321,0.0216384634931492,-0.00268377005751001,5.74285714285714,0.0123930186060974
3.173,3.34604026853807,0.000439110713909947,0.0139952193175941,0.00750740697150093,5.74285714285714,0.0108857664323583
3.1735,3.3282129681064,0.0131732520486745,0.0190882674053174,0.0126043134318875,5.74285714285714,0.0226998019072194
3.174,3.35113378294711,0.0055267072152003,0.0114450350549577,0.004965578838547,5.74285714285714,0.0203745249794295
3.1745,3.33330648251545,-0.00466750511078952,0.0012545583012801,-0.00267319674513334,5.74285714285714,-0.00520942286928121
3.175,3.34094675412902,-0.00212392117527552,0.00634764598274219,0.0151592384754667,5.74285714285714,0.0129184096728781
3.1755,3.36896108337877,0.00551472283143258,0.00889349429410914,0.010067526024614,5.74285714285714,0.0266122749852698
3.176,3.35113378294711,0.00041539538903142,0.00125028832227667,-0.000118490312100296,5.74285714285714,0.0033695197213436
3.1765,3.34858702574259,0.000411122861123322,0.00124887177403227,0.0100724685115011,5.74285714285714,0.0110947262776516
3.177,3.36896108337877,0.00804949978397767,0.0139837436470245,0.0100749046025452,5.74285714285714,0.0370822573747147
3.1775,3.35368054015163,0.000402331381877364,0.00124601767517985,0.00243589589562125,5.74285714285714,0.0155592016555773
3.178,3.3613208117652,-0.0072449412394828,-0.00639716774534203,0.00753246628260053,5.74285714285714,0.00387947388288198
3.1785,3.3613208117652,0.00548831720579745,-0.00385131381633095,0.0126290055122684,5.74285714285714,0.0211309735228898
3.179,3.36386756896973,0.000388479856970493,-0.00130544776702577,0.00498987612640956,5.74285714285714,0.0121531960452774
3.1795,3.35877405456068,-0.00980660951950947,-0.0140430993269806,-0.00264932155472271,5.74285714285714,-0.00270906064085315
3.18,3.35368054015163,-0.00471631952580159,-0.0114971927032553,0.0126355311000718,5.74285714285714,0.0242185440608341
3.1805,3.35113378294711,0.00292148932018192,-0.00385677826423031,0.00754334259516763,5.74285714285714,0.0211716951612882
3.181,3.40206892703758,-0.00217866754421595,-0.0114999260766069,-0.00264315693228816,5.74285714285714,0.000122936147280166
3.1815,3.34604026853807,0.000363799049515586,-0.0165958037121828,-9.41115710319692e-05,5.74285714285714,0.00391924412908143
3.182,3.35877405456068,0.00545375829948773,-0.00386084157973283,0.00754915106939748,5.74285714285714,0.0223224785172939
3.1825,3.35622729735616,0.000353380995310517,-0.00131489456657339,-0.0051846619430276,5.74285714285714,0.0137491430597404
3.183,3.35368054015163,-0.00474707068398351,-0.00386342517763517,-8.8677372808666e-05,5.74285714285714,0.0112455020029345
3.1835,3.35113378294711,0.000342707915032218,0.00122985720982145,0.00755436517737323,5.74285714285714,0.01803410680509
3.184,3.35877405456068,0.00543244568594363,0.00122865062512395,-0.00263251738448826,5.74285714285714,0.0105203609808152
3.1845,3.36896108337877,-0.00476333807646231,-0.00386704824985606,-0.00517811518406731,5.74285714285714,0.00330297114616964
3.185,3.37405459778782,-0.00222134406406633,-0.0115100147962094,-0.00517665319217971,5.74285714285714,-0.00787045637274046
3.1855,3.35877405456068,0.00286815302814171,-0.00132216562428913,0.00246613093930507,5.74285714285714,0.0083510021662941
3.186,3.36896108337877,-0.00478028093793878,-0.00896508191220131,-0.0102681654853766,5.74285714285714,-0.0109688570969839
3.1865,3.38678838381044,-0.0073336229285503,-0.0217024880693065,-0.00262556264680202,5.74285714285714,-0.0132864653253759
3.187,3.36641432617425,0.000303288038106211,-0.0140617832037042,-0.00262439350153096,5.74285714285714,-0.016077950709278
3.1875,3.38169486940139,-0.00225012624005245,-0.00642102266953534,-0.00517041116639996,5.74285714285714,-0.0190571136397399
3.188,3.33839999692449,-0.00989874336850843,-0.0140637943695859,-0.0102636276590957,5.74285714285714,-0.03186469629109
3.1885,3.40206892703758,0.00283315419642299,-0.00387574777661888,-0.00516842660279399,5.74285714285714,-0.0126687468751545
3.189,3.36386756896973,0.01046984063533,-0.00132945582166572,0.00756812022730368,5.74285714285714,0.011682450950413
3.1895,3.3282129681064,0.00282104531242692,-0.0115194086902071,-0.0153551595039451,5.74285714285714,-0.0246823986871581
3.19,3.34604026853807,-0.00482779052031243,-0.00642579304922506,-0.00771303279187867,5.74285714285714,-0.0233451076561298
3.1905,3.35877405456068,0.000261169486165097,-0.00387941294931645,-0.00516520957744992,5.74285714285714,-0.0214873539971359
3.191,3.34858702574259,0.0053501080814297,-0.00897475490640363,-0.0153530751998219,5.74285714285714,-0.0275406457652947
3.1915,3.34094675412902,-0.0099415721205287,-0.00388099871752008,-0.0153525141182795,5.74285714285714,-0.0288787911341482
3.192,3.35113378294711,0.000242429961293556,0.00121277761856635,-0.0128048960376634,5.74285714285714,-0.0255197401019488
3.1925,3.36896108337877,0.00787879916629468,-0.00897697501532921,-0.00516307617235581,5.74285714285714,-0.0263946898028783
3.193,3.35113378294711,0.000229718234538104,-0.0217139268341381,-0.0102569231984047,5.74285714285714,-0.0422410027262616
3.1935,3.34604026853807,-0.00232423142304132,-0.0089782413138444,-0.00770946295855114,5.74285714285714,-0.02502159820856
3.194,3.34349351133354,0.000216905338549228,0.00121018355049593,-0.00516208843126893,5.74285714285714,-0.0104738624584582
3.1945,3.3613208117652,0.000210408609952763,-0.00643217035548986,-0.0153503857280992,5.74285714285714,-0.0292071021264141
3.195,3.35622729735616,-0.00234366917866369,-0.00388545111322247,-0.007708838939371,5.74285714285714,-0.0294392616099926
3.1955,3.35113378294711,0.000197356667908285,0.00630306333462035,-0.00516161854466546,5.74285714285714,-0.014420718932224
3.196,3.3613208117652,0.0103810657022864,0.0164916238407387,-0.00516159134214106,5.74285714285714,0.00127857703683226
3.1965,3.35368054015163,-0.00236339223118791,0.0164911950938604,-0.00770873045529586,5.74285714285714,-0.000209211097708324
3.197,3.34604026853807,0.00527272565003419,0.0139435192262932,-6.74308919504299e-05,5.74285714285714,0.0071288297824965
