Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,1D_acc
36.383,3.38169486940139,0.0226311041141062,0.019511801841333,-0.0156949425916425,20.1,-0.00884130571007866
36.383,3.38169486940139,-0.00792587483941447,0.00678223091467986,-0.0182371115835983,20.1,-0.0282142067987641
36.384,3.35877405456068,-0.0130077527425666,-0.0110419187779851,-0.0156850525957453,20.1,-0.0448150140598052
36.384,3.37405459778782,-0.000257202210920203,-0.0365078875651257,-0.0233215018161536,20.1,-0.0648183121473111
36.384,3.3613208117652,-0.000245080450056862,-0.0492376910239501,-0.043693605598498,20.1,-0.0896666955106145
36.385,3.34858702574259,0.0023139729540007,-0.0314004797745099,-0.0436887310933033,20.1,-0.0723043442733298
36.386,3.36641432617425,0.00996751876433035,-0.0110159834195814,-0.0436838426338067,20.1,-0.056804481933133
36.386,3.36386756896973,0.00233501480187443,0.00682129723026785,-0.0462260751218125,20.1,-0.0409824145518965
36.387,3.35622729735616,-0.0129408456192978,-0.023739374144505,-0.0589568265929303,20.1,-0.0826265184547399
36.387,3.34858702574259,-0.00783676586214137,-0.0466583236825386,-0.0564048530961595,20.1,-0.0986968116204023
36.388,3.35877405456068,-0.00782846221741327,-0.0568411053436205,-0.0385701093626654,20.1,-0.0901020539704038
36.388,3.3613208117652,-0.0103684152542795,-0.0313624371964444,-0.0640365539591115,20.1,-0.0972835900622486
36.389,3.34349351133354,-0.00271882507081335,0.00430505980172537,-0.0512961459738192,20.1,-0.0472819909236828
36.389,3.35368054015163,0.0100252001018338,0.00940527817175911,-0.0436499769103272,20.1,-0.0300463892348707
36.39,3.34858702574259,0.0100306789231834,-0.0109671984018011,-0.0512865585014083,20.1,-0.0464563798893569
36.39,3.34604026853807,-0.0179878194314062,-0.044076056844124,-0.0589231920593211,20.1,-0.0917388823594662
36.39,3.32566621090188,-0.0307215452946489,-0.0415233835211133,-0.0538242152062406,20.1,-0.0904559650302363
36.391,3.38169486940139,-0.0205277372701475,-0.0287817730847889,-0.0436309985194057,20.1,-0.0634741203737875
36.392,3.35113378294711,-0.0103346105206965,-0.000756846569708813,-0.0410792422020521,20.1,-0.0282763683512017
36.392,3.33585323971997,-0.000142265420064764,0.029815188193344,-0.0308860649614374,20.1,0.00991537073282153
36.393,3.35877405456068,0.0151445018303116,0.0501982109095733,-0.0206929028400067,20.1,0.0383284317492141
36.393,3.38933514101496,0.0227878982373017,0.0298252322986827,-0.0181411379253429,20.1,0.0366743629881951
36.394,3.36641432617425,-0.00523533157708813,0.00435776435024276,-0.0206836026731004,20.1,0.00953598086845602
36.394,3.35622729735616,-0.0103309997936195,-0.00837350598099119,-0.0206789635111198,20.1,-0.00350915813981313
36.395,3.3613208117652,-0.0179749438158388,-0.0287467638988648,-0.00793870702664642,20.1,-0.010555305978283
36.395,3.35622729735616,-0.0281672471333801,-0.0236476843080099,-0.00793407962816447,20.1,-0.0217726803102399
36.396,3.3613208117652,-0.0205273394317623,0.0145655551436137,-0.0079294963596098,20.1,0.0118840421422599
36.396,3.33075972531092,-0.00524544291529853,0.0502314039556529,0.0149991926118178,20.1,0.0708293709241021
36.396,3.37405459778782,0.0125833456780267,0.0553300300945231,0.0150037275184208,20.1,0.0929525249602771
36.397,3.4046156842421,0.0100308813040432,0.0273141783476815,0.0124610781645152,20.1,0.0632216613261326
36.398,3.37914811219687,-0.000164989088955289,0.00184544575959187,0.0252011510478269,20.1,0.0371000481596864
36.398,3.39952216983306,-0.0103615820915949,0.0171327038134194,0.0404883483086543,20.1,0.0598500386351483
36.399,3.37660135499234,-0.0129161835770564,0.0145890170283229,0.0226628744767168,20.1,0.0437624020738296
36.399,3.3282129681064,0.00236151797187377,0.014592490777718,0.0252143647380347,20.1,0.0574512521148233
36.4,3.35877405456068,0.00744825351511754,0.00950137478071924,0.0506900025529771,20.1,0.0728205477164052
36.4,3.3613208117652,0.00743919198334394,0.00441018582755226,0.0405058065418328,20.1,0.0485106173371563
36.401,3.34858702574259,-0.00276081689217169,-0.00322837509928243,0.0456043168214482,20.1,0.0385192280936654
36.401,3.35368054015163,-0.00786638642305191,0.00696369988970967,0.0583442100279472,20.1,0.0479717868997653
36.402,3.36386756896973,-0.000234839744382943,0.00951382937226031,0.0532541665127467,20.1,0.0460138201579249
36.402,3.35368054015163,-0.000246738634372927,-0.00321977895856626,0.050711214379378,20.1,0.0465856493921898
36.402,3.35622729735616,-0.00790206471756933,-0.013406258513064,0.050715329815056,20.1,0.0219028921266979
