Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,acc_1D
10.575,3.371507841,-0.000815606,-0.003027016,-0.019046426,2.990082645,-0.014229923
10.576,3.363867569,-0.000848288,0.001921049,-0.00638805,2.990082645,-1.81e-05
10.576,3.371507841,0.004217268,0.009413741,-0.014108455,2.990082645,0.009169137
10.576,3.371507841,-0.003451936,-0.00347423,-0.01673639,2.990082645,-0.007790343
10.577,3.366414326,-0.008570438,0.004013258,-0.00663047,2.990082645,-0.001516276
10.578,3.379148112,0.004147213,0.001309109,-0.006714828,2.990082645,0.005878253
10.578,3.368961083,-0.000965016,-0.003944876,-0.009348073,2.990082645,-0.00595793
10.578,3.363867569,-0.006074088,0.006082113,-0.004341703,2.990082645,-0.000395413
10.579,3.374054598,0.006653034,0.005917501,0.00321003,2.990082645,0.018499978
10.58,3.368961083,0.001550295,-0.001891449,-0.009616985,2.990082645,0.001018426
10.58,3.366414326,-0.00100169,0.008127858,0.003025505,2.990082645,0.016013743
10.58,3.376601355,0.004092234,0.002861059,0.002930637,2.990082645,0.012322462
10.581,3.368961083,-0.001000947,-0.00240826,-0.002260208,2.990082645,0.001964356
10.582,3.361320812,-0.006090935,0.005056191,0.00273573,2.990082645,0.003753414
10.582,3.376601355,0.004107709,0.007423616,0.010277077,2.990082645,0.023423788
10.582,3.368961083,-0.000975885,0.00214677,0.00253397,2.990082645,0.004842284
10.583,3.363867569,-0.006056276,0.007056472,0.012619048,2.990082645,0.01101174
10.584,3.374054598,-0.000943175,0.011963698,0.022702424,2.990082645,0.026736152
10.584,3.371507841,0.001625553,0.006679431,0.014954254,2.990082645,0.014356214
10.584,3.361320812,-0.005992796,0.014129013,0.022487176,2.990082645,0.017598258
10.585,3.368961083,-0.000870107,0.013934388,0.027471309,2.990082645,0.026103747
10.586,3.368961083,-0.000839364,0.013737348,0.022265309,2.990082645,0.025353629
10.586,3.361320812,-0.008448152,0.018632429,0.032340426,2.990082645,0.028756702
10.586,3.368961083,0.004326815,0.018430611,0.032225404,2.990082645,0.041891462
10.587,3.371507841,-0.000728062,0.010584649,0.027014532,2.990082645,0.025604686
10.588,3.366414326,-0.008327354,0.015472637,0.034537686,2.990082645,0.029471283
10.588,3.371507841,-0.000638037,0.020358291,0.042059256,2.990082645,0.044920331
10.588,3.368961083,-0.000588315,0.009958074,0.039390741,2.990082645,0.034364691
10.589,3.361320812,-0.010725771,0.017386366,0.041814923,2.990082645,0.037971003
10.59,3.361320812,0.002068068,0.024812378,0.04169043,2.990082645,0.047854379
10.59,3.376601355,-0.000420433,0.014405311,0.036470148,2.990082645,0.031526554
10.59,3.366414326,-0.00545342,0.016732317,0.041436851,2.990082645,0.031440798
