Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,acc_1D
84.322,3.368961083,0.003285482,-0.005545509,0.014847444,11.23602484,0.01516872
84.322,3.363867569,-0.00205489,-0.000483103,0.025214638,11.23602484,0.020072742
84.323,3.368961083,0.005341416,0.007124923,0.03048715,11.23602484,0.042138604
84.324,3.368961083,0.00509382,0.001995038,0.01792933,11.23602484,0.026779353
84.324,3.361320812,-0.00024999,0.004505268,0.028295136,11.23602484,0.034791068
84.324,3.368961083,0.007143012,0.012108356,0.028471847,11.23602484,0.050165041
84.325,3.374054598,-0.000750414,0.006973477,0.028647968,11.23602484,0.037950659
84.326,3.368961083,-0.001002036,0.014573208,0.036464769,11.23602484,0.048508367
84.326,3.368961083,0.003840594,0.024718495,0.036639484,11.23602484,0.053682114
84.326,3.371507841,-0.004055434,0.027220309,0.034266327,11.23602484,0.051638831
84.327,3.361320812,-0.004309518,0.029720397,0.047175077,11.23602484,0.063115085
84.328,3.368961083,0.000530836,0.034766046,0.044800237,11.23602484,0.074911064
84.328,3.366414326,-0.007367292,0.027073683,0.04751873,11.23602484,0.064778
84.328,3.363867569,-0.005075734,0.034663126,0.052783388,11.23602484,0.070697534
84.329,3.371507841,0.002310451,0.037156323,0.050405681,11.23602484,0.081119814
84.33,3.366414326,-0.008136852,0.039647761,0.048026882,11.23602484,0.079088845
84.33,3.361320812,-0.00329914,0.044684722,0.055835504,11.23602484,0.088849082
84.33,3.374054598,-0.001009341,0.036983641,0.040718868,11.23602484,0.073209346
84.331,3.366414326,-0.006362564,0.029280773,0.045978011,11.23602484,0.070801495
84.332,3.371507841,0.008664559,0.039406998,0.051235936,11.23602484,0.093624507
84.332,3.376601355,-0.001784214,0.03170063,0.036115569,11.23602484,0.067186437
84.332,3.366414326,-0.007138,0.023992487,0.041370882,11.23602484,0.057087792
84.333,3.368961083,0.005341189,0.034113405,0.038983469,11.23602484,0.069187388
84.334,3.374054598,-1.26e-05,0.028948953,0.031500352,11.23602484,0.06028183
84.334,3.366414326,-0.007914017,0.028877272,0.036751441,11.23602484,0.060837136
84.334,3.368961083,0.004565329,0.033898322,0.036906761,11.23602484,0.070537102
84.335,3.366414326,-0.003335769,0.023634024,0.024324898,11.23602484,0.04694039
84.336,3.361320812,-0.008689053,0.031198779,0.034665605,11.23602484,0.060022547
84.336,3.368961083,-0.001304184,0.028572689,0.037363276,11.23602484,0.061992478
84.336,3.368961083,0.000985859,0.02339757,0.027323652,11.23602484,0.054699228
84.337,3.361320812,-0.012009111,0.0284097,0.035112203,11.23602484,0.051752619
84.338,3.371507841,0.003019685,0.028325506,0.040351844,11.23602484,0.066146454
84.338,3.368961083,-0.004879177,0.020597762,0.037948329,11.23602484,0.050855316
84.338,3.366414326,-0.00258714,0.033246278,0.050825691,11.23602484,0.072201499
84.339,3.376601355,-0.000294477,0.025514955,0.045871294,11.23602484,0.06097009
84.34,3.366414326,-0.013286567,0.025423632,0.043462102,11.23602484,0.046746529
84.34,3.368961083,-0.010992481,0.027877789,0.061427943,11.23602484,0.069930221
84.34,3.374054598,-0.006150016,0.020141147,0.059014789,11.23602484,0.066398942
84.341,3.361320812,-0.021687278,0.012402717,0.061693827,11.23602484,0.049810866
84.342,3.361320812,-0.01429546,0.022493336,0.069465028,11.23602484,0.075529208
84.342,3.374054598,-0.011997806,0.012204116,0.05940424,11.23602484,0.059515425
84.342,3.368961083,-0.019889414,0.009554918,0.069718312,11.23602484,0.058682639
84.343,3.368961083,-0.007399335,0.011998482,0.074935926,11.23602484,0.07298776
84.344,3.374054598,-0.015288719,0.00425127,0.069962826,11.23602484,0.056344094
84.344,3.361320812,-0.010439039,-0.000950435,0.087911614,11.23602484,0.069085109
84.344,3.366414326,-0.0081357,0.004035178,0.065104085,11.23602484,0.049510085
84.345,3.371507841,-0.02366408,-0.008811759,0.055029883,11.23602484,0.021315894
84.346,3.358774055,-0.013715341,-0.011471386,0.075518812,11.23602484,0.041843535
84.346,3.374054598,-0.006312786,-0.016679992,0.06798699,11.23602484,0.040155743
84.346,3.366414326,-0.019289344,-0.026984796,0.065547016,11.23602484,0.022170603
84.347,3.361320812,-0.006788667,-0.016913231,0.070745962,11.23602484,0.045530609
84.348,3.371507841,-0.009571868,-0.024674147,0.055565445,11.23602484,0.026155772
84.348,3.368961083,-0.014900996,-0.03243672,0.058212281,11.23602484,0.021352802
84.348,3.368961083,-0.007490605,-0.024917401,0.060856576,11.23602484,0.031025848
84.349,3.374054598,-0.012816359,-0.03777779,0.050762697,11.23602484,0.011867486
84.35,3.361320812,-0.015592758,-0.032809009,0.048307589,11.23602484,0.012845704
84.35,3.363867569,-0.010724646,-0.025294596,0.040755628,11.23602484,0.009968614
84.35,3.366414326,-0.010949779,-0.035612599,0.025559649,11.23602484,-0.007663719
84.351,3.361320812,-0.016268158,-0.03064866,0.028190866,11.23602484,-0.00754377
84.352,3.374054598,-0.00375155,-0.028233546,0.025725185,11.23602484,0.001178725
84.352,3.368961083,-0.006518361,-0.033461799,0.015615393,11.23602484,-0.011651149
