Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,acc_1D
104.9,3.368961083,0.031602102,-0.051265903,-0.0287452,12.92142857,-0.039049737
104.9,3.371507841,0.016419588,-0.069047233,-0.02630276,12.92142857,-0.065833095
104.9,3.361320812,0.029261911,-0.066448222,-0.02130997,12.92142857,-0.039623405
104.9,3.376601355,0.031915476,-0.058752447,-0.041785196,12.92142857,-0.049278115
104.9,3.366414326,0.021832614,-0.053601713,-0.041880156,12.92142857,-0.056634775
104.9,3.368961083,0.034679391,-0.048448726,-0.04706606,12.92142857,-0.051217923
104.9,3.368961083,0.029694582,-0.058577077,-0.059890044,12.92142857,-0.067757841
104.9,3.363867569,0.029806299,-0.06106144,-0.054880818,12.92142857,-0.070778455
104.9,3.374054598,0.032466975,-0.063543574,-0.070245223,12.92142857,-0.083835634
104.9,3.368961083,0.0223911,-0.073665311,-0.060135004,12.92142857,-0.085530938
104.9,3.368961083,0.035244684,-0.065954069,-0.057662702,12.92142857,-0.076461714
104.9,3.374054598,0.030266548,-0.065882419,-0.075563964,12.92142857,-0.090110957
104.9,3.366414326,0.032932335,-0.065808649,-0.073084779,12.92142857,-0.088467242
104.9,3.366414326,0.040694491,-0.063185472,-0.065507854,12.92142857,-0.07369789
104.9,3.368961083,0.025529675,-0.073296456,-0.063021685,12.92142857,-0.086206159
104.9,3.361320812,0.033294137,-0.068121788,-0.065626275,12.92142857,-0.084133231
104.9,3.368961083,0.033417001,-0.060397741,-0.075868689,12.92142857,-0.093570834
104.91,3.366414326,0.023350666,-0.057766135,-0.078466226,12.92142857,-0.09909911
104.91,3.368961083,0.031118372,-0.047490711,-0.060683199,12.92142857,-0.069072707
104.91,3.371507841,0.031244413,-0.047402283,-0.070914994,12.92142857,-0.070684208
104.91,3.358774055,0.023728718,-0.039670078,-0.065860502,12.92142857,-0.073213584
104.91,3.368961083,0.039142128,-0.03957764,-0.058255297,12.92142857,-0.054890395
104.91,3.368961083,0.031628323,-0.03948322,-0.071023515,12.92142857,-0.067692125
104.91,3.361320812,0.031758103,-0.031745086,-0.060864035,12.92142857,-0.055690293
104.91,3.374054598,0.02934118,-0.031646787,-0.06088945,12.92142857,-0.051630784
104.91,3.368961083,0.021829967,-0.03409386,-0.058364164,12.92142857,-0.050252295
104.91,3.368961083,0.027057411,-0.021255497,-0.05583529,12.92142857,-0.043801495
104.91,3.371507841,0.014452615,-0.026246064,-0.06603844,12.92142857,-0.070351039
104.91,3.368961083,0.001848546,-0.028687551,-0.053313882,12.92142857,-0.07142537
104.91,3.368961083,0.009625775,-0.008201885,-0.048227094,12.92142857,-0.042865314
104.91,3.371507841,-0.00297691,-0.020828811,-0.045683845,12.92142857,-0.061880495
104.91,3.361320812,0.004801614,-0.007981399,-0.04313704,12.92142857,-0.048188822
104.91,3.374054598,0.007485588,-0.007868558,-0.05586941,12.92142857,-0.063420166
104.91,3.366414326,-2.02e-05,-0.020490299,-0.04822123,12.92142857,-0.074812577
104.91,3.368961083,0.012855215,-0.005090531,-0.04056951,12.92142857,-0.042472764
104.91,3.371507841,0.002802938,-0.004972666,-0.045649875,12.92142857,-0.047056225
104.92,3.361320812,0.002941445,0.000241329,-0.037991096,12.92142857,-0.03689369
104.92,3.366414326,0.000532818,0.013098678,-0.035423064,12.92142857,-0.028022649
104.92,3.366414326,-0.004422963,0.013221284,-0.045587169,12.92142857,-0.035002569
104.92,3.358774055,-0.006830786,0.028628968,-0.027729427,12.92142857,-0.021122977
104.92,3.371507841,-0.004143109,0.028754562,-0.027698135,12.92142857,-0.01624623
104.92,3.368961083,-0.011645415,0.026334364,-0.032757662,12.92142857,-0.026116508
104.92,3.366414326,-0.01150471,0.034104613,-0.017436779,12.92142857,-0.011395066
104.92,3.374054598,-0.006268617,0.031687164,-0.025036649,12.92142857,-0.009579402
104.92,3.361320812,-0.018865331,0.036912856,-0.017350399,12.92142857,-0.008616964
104.92,3.366414326,-0.013628829,0.04468711,-0.007113713,12.92142857,0.014710523
104.92,3.366414326,-0.016034899,0.047368097,-0.012156485,12.92142857,0.009397736
104.92,3.361320812,-0.023535965,0.052597616,0.003181038,12.92142857,0.025899486
104.92,3.371507841,-0.010656344,0.055281054,0.003239023,12.92142857,0.035261397
104.92,3.368961083,-0.018157272,0.05287113,-0.004341131,12.92142857,0.01824386
104.92,3.363867569,-0.01801542,0.06574589,0.008458901,12.92142857,0.041126089
104.92,3.374054598,-0.015326009,0.063338161,0.005979323,12.92142857,0.046070284
104.92,3.358774055,-0.027922076,0.071120545,0.006050025,12.92142857,0.038643328
104.92,3.368961083,-0.022685182,0.076356669,0.013765166,12.92142857,0.054594465
104.92,3.368961083,-0.022543557,0.066310202,0.006200617,12.92142857,0.038782406
104.92,3.361320812,-0.019854429,0.076642761,0.016468961,12.92142857,0.054895072
104.92,3.371507841,-0.014617892,0.071692638,0.0190989,12.92142857,0.065988949
104.93,3.368961083,-0.019571827,0.061648856,0.011543315,12.92142857,0.044775556
104.93,3.368961083,-0.019430812,0.077078482,0.021820484,12.92142857,0.058171098
104.93,3.376601355,-0.009099771,0.069583516,0.014270645,12.92142857,0.05562519
104.93,3.361320812,-0.024244708,0.072278349,0.011817888,12.92142857,0.04543892
104.93,3.368961083,-0.013914206,0.08006838,0.017009249,12.92142857,0.057594379
104.93,3.366414326,-0.013774324,0.064933718,0.0043735,12.92142857,0.032248639
104.93,3.361320812,-0.021277484,0.062535971,0.009570318,12.92142857,0.029645099
104.93,3.371507841,-0.008400457,0.057591487,0.009675523,12.92142857,0.029875289
104.93,3.368961083,-0.013356856,0.045005764,-0.000405158,12.92142857,0.002450591
104.93,3.358774055,-0.013218523,0.057893099,0.017535099,12.92142857,0.030773005
104.93,3.371507841,-0.007985516,0.047855527,0.017647978,12.92142857,0.020618036
104.93,3.366414326,-0.015490849,0.035271104,0.012669094,12.92142857,0.001657461
104.93,3.368961083,-0.015353981,0.035423296,0.025522461,12.92142857,0.005564319
104.93,3.371507841,-0.012670085,0.033028535,0.012906961,12.92142857,0.003370236
104.93,3.366414326,-0.015081879,0.025539514,0.020670773,12.92142857,-0.006853902
104.93,3.368961083,-0.002208836,0.033334247,0.020795451,12.92142857,0.01186206
104.93,3.366414326,-0.009717,0.020751072,0.015828109,12.92142857,-0.006522987
104.93,3.358774055,-0.007035502,0.025998824,0.023598537,12.92142857,0.006356576
104.93,3.371507841,-0.004354682,0.028699381,0.023729671,12.92142857,0.020044935
104.94,3.368961083,-0.0144124,0.036494491,0.026409988,12.92142857,0.02567256
104.94,3.366414326,-0.009185389,0.046836841,0.029092275,12.92142857,0.034456062
104.94,3.371507841,-0.011601843,0.036801034,0.019040878,12.92142857,0.028102014
104.94,3.361320812,-0.019114196,0.049690443,0.019179843,12.92142857,0.035469079
104.94,3.366414326,-0.008794327,0.049843381,0.014226349,12.92142857,0.038858813
104.94,3.368961083,-0.013760695,0.037259821,0.00418036,12.92142857,0.016264779
104.94,3.368961083,-0.011085173,0.03995956,0.001777425,12.92142857,0.01725035
104.94,3.371507841,-0.005862941,0.027375455,-0.026095138,12.92142857,-0.019692839
104.94,3.361320812,-0.015927033,0.004601979,-0.028494885,12.92142857,-0.0460787
104.94,3.366414326,-0.00815901,-0.00543561,-0.020704623,12.92142857,-0.034327628
104.94,3.368961083,-0.008034629,-0.028209935,-0.03328993,12.92142857,-0.063733204
104.94,3.361320812,-0.015553896,-0.033153941,-0.033138232,12.92142857,-0.079300487
104.94,3.374054598,-0.005241093,-0.045740254,-0.035532339,12.92142857,-0.079920529
104.94,3.366414326,-0.012762278,-0.060874418,-0.043019447,12.92142857,-0.104305599
104.94,3.368961083,-0.004999022,-0.058178396,-0.037769738,12.92142857,-0.090102974
104.94,3.371507841,-0.002331937,-0.070766603,-0.057990163,12.92142857,-0.120187209
104.94,3.358774055,-0.00985619,-0.078261023,-0.052738267,12.92142857,-0.11979273
104.94,3.366414326,0.005546649,-0.080661688,-0.060220998,12.92142857,-0.117476303
104.94,3.368961083,0.000567825,-0.085610414,-0.075344188,12.92142857,-0.130738259
104.94,3.361320812,0.003230628,-0.072729194,-0.075183772,12.92142857,-0.110437812
104.95,3.371507841,0.010987466,-0.080226941,-0.077569684,12.92142857,-0.114051147
104.95,3.366414326,-0.001637418,-0.082631138,-0.077407753,12.92142857,-0.124626751
104.95,3.368961083,0.003569564,-0.07994181,-0.064509535,12.92142857,-0.106168976
104.95,3.371507841,0.008775385,-0.089989803,-0.066893487,12.92142857,-0.105622914
104.95,3.358774055,-0.003852992,-0.092397125,-0.059088411,12.92142857,-0.108144168
104.95,3.366414326,0.008993171,-0.084616526,-0.04873575,12.92142857,-0.086916665
104.95,3.368961083,0.0040051,-0.09721518,-0.05111831,12.92142857,-0.102329991
104.95,3.358774055,-0.003531782,-0.089437,-0.040764877,12.92142857,-0.096178473
104.95,3.371507841,0.009310684,-0.079112798,-0.022769813,12.92142857,-0.066338197
104.95,3.366414326,0.004318861,-0.076431665,-0.027698727,12.92142857,-0.067936412
104.95,3.368961083,0.001873326,-0.058468329,-0.002062012,12.92142857,-0.035325855
104.95,0.160047006,0.009616827,-0.060884449,0.000650626,12.92142857,-0.027670705
104.95,0.137126191,-0.000474014,-0.058207495,-0.001731024,12.92142857,-0.038066652
104.95,0.144766462,0.009814417,-0.042795702,0.016264292,12.92142857,0.00201479
104.95,0.149859977,0.012458819,-0.045216221,0.01133533,12.92142857,0.002701231
104.95,0.137126191,0.004911545,-0.024712979,0.026783149,12.92142857,0.025390537
104.95,0.142219705,0.015195929,-0.0169476,0.03204219,12.92142857,0.037365966
104.95,0.142219705,0.010193524,-0.016825645,0.034753733,12.92142857,0.032293881
104.95,0.142219705,0.00518972,0.011314494,0.045106246,12.92142857,0.057902741
104.95,0.152406734,0.010374825,0.011433087,0.052911186,12.92142857,0.066023717
104.96,0.134579434,0.002820674,0.019191703,0.063262709,12.92142857,0.082018964
104.96,0.142219705,0.005455406,0.032043053,0.078707899,12.92142857,0.107011341
104.96,0.149859977,0.005541131,0.032156299,0.066134036,12.92142857,0.093554765
104.96,0.137126191,-0.002017295,0.047551238,0.063747934,12.92142857,0.102395944
104.96,0.142219705,0.000613121,0.062944289,0.076643799,12.92142857,0.124622473
104.96,0.139672948,0.000694526,0.057957343,0.07680316,12.92142857,0.122173606
104.96,0.137126191,-0.009415825,0.073346481,0.092244353,12.92142857,0.139106195
104.96,0.142219705,0.008495666,0.083639119,0.087307561,12.92142857,0.161898829
104.96,0.142219705,-0.009260337,0.07609891,0.092558216,12.92142857,0.150145178
104.96,0.137126191,-0.006637252,0.081292907,0.090166396,12.92142857,0.152571965
104.96,0.149859977,-0.006563207,0.081390305,0.077584901,12.92142857,0.145826131
104.96,0.142219705,-0.014133404,0.08148554,0.077737771,12.92142857,0.140248161
104.96,0.142219705,-0.003872091,0.086673124,0.07534225,12.92142857,0.147517342
104.96,0.149859977,-0.006350127,0.084216753,0.065303991,12.92142857,0.13459819
104.96,0.137126191,-0.01647242,0.079210872,0.067999936,12.92142857,0.125305
104.96,0.149859977,-0.003668057,0.071655472,0.063053058,12.92142857,0.124968687
104.96,0.142219705,-0.016340948,0.056456006,0.050463241,12.92142857,0.091147996
104.96,0.142219705,-0.011182381,0.059085001,0.063343098,12.92142857,0.103209715
104.96,0.149859977,-0.006025322,0.046428126,0.058391431,12.92142857,0.096236148
104.96,0.134579434,-0.021250415,0.046505154,0.058532299,12.92142857,0.084359218
104.96,0.142219705,-0.021191628,0.061863331,0.066312823,12.92142857,0.105747711
104.97,0.142219705,-0.026229518,0.056841021,0.053714516,12.92142857,0.092547489
104.97,0.137126191,-0.028721416,0.067099765,0.058944213,12.92142857,0.103905741
104.97,0.149859977,-0.021024569,0.067167006,0.059077745,12.92142857,0.113733307
104.97,3.368961083,-0.028614692,0.059589951,0.054115054,12.92142857,0.096359586
104.97,3.366414326,-0.026016102,0.062199372,0.056791687,13.10869565,0.101611766
104.97,3.374054598,-0.023419069,0.054617226,0.049277764,13.10869565,0.088245479
104.97,3.371507841,-0.028466288,0.047032463,0.039214573,13.10869565,0.07325238
104.97,3.368961083,-0.028419969,0.052181382,0.044431941,13.10869565,0.081092652
104.97,3.376601355,-0.02837519,0.039496873,0.029270079,13.10869565,0.05611067
104.97,3.361320812,-0.035974712,0.036998722,0.026841531,13.10869565,0.03992228
104.97,3.368961083,-0.020647655,0.026856129,0.019316422,13.10869565,0.03464358
104.97,3.368961083,-0.023155164,0.014163589,0.001600415,13.10869565,0.006934549
104.97,3.363867569,-0.028211823,0.019299131,-0.000835282,13.10869565,0.000440067
104.97,3.374054598,-0.017984611,0.006601169,-0.008367659,13.10869565,-0.01239315
104.97,3.366414326,-0.023044394,0.001542234,-0.020996822,13.10869565,-0.023365115
104.97,3.368961083,-0.023010635,0.001575065,-0.015798683,13.10869565,-0.020975447
104.97,3.374054598,-0.02043084,-0.021320197,-0.025885883,13.10869565,-0.047245953
104.97,3.363867569,-0.028042922,-0.026387454,-0.02833438,13.10869565,-0.062521583
104.97,3.368961083,-0.017823556,-0.023815725,-0.025691281,13.10869565,-0.055530153
104.98,3.374054598,-0.022891187,-0.02888857,-0.033239418,13.10869565,-0.06467643
104.98,3.361320812,-0.020317678,-0.028869733,-0.020413322,13.10869565,-0.054019061
104.98,3.366414326,-0.0202933,-0.026306438,-0.027967007,13.10869565,-0.057440088
