Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,acc_1D
102.16,3.368961083,-0.004408124,0.016473966,0.009841267,12.47586207,0.011133538
102.16,3.376601355,-0.001653098,0.013799907,0.012295252,12.47586207,0.013834273
102.16,3.363867569,-0.014186288,0.013673148,0.002013314,12.47586207,-0.008494791
102.16,3.368961083,-0.011436895,0.023735454,0.022296585,12.47586207,0.016362278
102.16,3.374054598,-0.011237934,0.013419785,0.009466965,12.47586207,-0.001597701
102.16,3.363867569,-0.021232201,0.018387717,0.019561156,12.47586207,0.00514085
102.16,3.368961083,-0.015944018,0.025903009,0.02201371,12.47586207,0.02146192
102.16,3.368961083,-0.013206404,0.005398575,0.014277497,12.47586207,0.005502496
102.16,3.361320812,-0.020662144,0.007819543,0.019276637,12.47586207,-0.000595527
102.16,3.368961083,-0.005192842,0.010240678,0.016634058,12.47586207,0.015058069
102.16,3.368961083,-0.017749984,0.002472903,0.021632596,12.47586207,0.002116574
102.16,3.361320812,-0.009929736,0.009988792,0.029178042,12.47586207,0.013025701
102.16,3.371507841,-0.007207865,0.012410363,0.018893388,12.47586207,0.007813537
102.16,3.366414326,-0.014679517,0.004643073,0.028985442,12.47586207,0.004985032
102.16,3.368961083,-0.004321509,0.014706785,0.028888709,12.47586207,0.023486101
102.16,3.374054598,-0.014347412,0.012034423,0.023697527,12.47586207,0.012099772
102.16,3.358774055,-0.01928152,0.01700402,0.038883079,12.47586207,0.023318317
102.16,3.368961083,-0.01148118,0.024521085,0.038785672,12.47586207,0.038269621
102.16,3.374054598,-0.024064822,0.016754871,0.028499537,12.47586207,0.011987102
102.16,3.361320812,-0.016271336,0.024272439,0.046231544,12.47586207,0.037521252
102.16,3.374054598,-0.016124082,0.029243017,0.033397834,12.47586207,0.029902976
102.17,3.368961083,-0.026170617,0.024024861,0.043488023,12.47586207,0.028306035
102.17,3.368961083,-0.01329257,0.034090502,0.040842365,12.47586207,0.043159793
102.17,3.366414326,-0.020798676,0.018683852,0.040743669,12.47586207,0.026184104
102.17,3.363867569,-0.025760791,0.023655571,0.038097611,12.47586207,0.022034371
102.17,3.366414326,-0.010345959,0.026080325,0.035451347,12.47586207,0.030746258
102.17,3.368961083,-0.01531533,0.018316381,0.03025777,12.47586207,0.02658006
102.17,3.358774055,-0.017740803,0.02838356,0.035252505,12.47586207,0.031326347
102.17,3.374054598,-0.002336948,0.012978476,0.032605735,12.47586207,0.029864172
102.17,3.366414326,-0.004769801,0.000121031,0.024864553,12.47586207,0.016491446
102.17,3.368961083,-0.004658816,0.007641991,0.032405944,12.47586207,0.023819389
102.17,3.374054598,0.003091153,-0.002667489,0.027211586,12.47586207,0.022486465
102.17,3.361320812,-0.014638329,-0.007882049,0.029658446,12.47586207,0.006706302
102.17,3.368961083,-0.00944342,-0.005454487,0.032105152,12.47586207,0.010660592
102.17,3.366414326,-0.006799854,-0.013215553,0.011627596,12.47586207,-0.009805631
102.17,3.358774055,-0.004160045,-0.008239923,0.008979769,12.47586207,-0.007319293
102.17,3.374054598,0.003571094,-0.008358415,0.00633183,12.47586207,-0.007347682
102.17,3.366414326,0.001108143,-0.021212748,0.001136684,12.47586207,-0.025398153
102.17,3.368961083,0.003736539,-0.011141335,0.018865542,12.47586207,0.009451006
102.17,3.371507841,0.001265947,-0.021447564,0.003481693,12.47586207,-0.020217831
102.18,3.358774055,-0.008851146,-0.021564274,-0.001713722,12.47586207,-0.033895982
102.18,3.368961083,-0.003686624,-0.019133292,-0.006909278,12.47586207,-0.026467703
102.18,3.366414326,-0.003621087,-0.031985395,-0.022293393,12.47586207,-0.045490845
102.18,3.358774055,-0.011202058,-0.029553456,-0.012206298,12.47586207,-0.043928971
102.18,3.371507841,0.001593715,-0.034762836,-0.022496254,12.47586207,-0.043985268
102.18,3.368961083,-0.003447333,-0.042518955,-0.0302391,12.47586207,-0.054843366
102.18,3.368961083,-0.000849469,-0.027349244,-0.020152116,12.47586207,-0.039570212
102.18,3.374054598,0.00429214,-0.032557135,-0.027895032,12.47586207,-0.038141272
102.18,3.361320812,-0.003307911,-0.035217244,-0.025449426,12.47586207,-0.048132395
102.18,3.366414326,-0.000721443,-0.03023505,-0.020456732,12.47586207,-0.040317667
102.18,3.366414326,-0.00578151,-0.043083168,-0.030746787,12.47586207,-0.055187907
102.18,3.361320812,-0.008297753,-0.030458137,-0.023206921,12.47586207,-0.043914965
102.18,3.374054598,-0.000627449,-0.028021609,-0.013119929,12.47586207,-0.027241812
102.18,3.366414326,-0.01334151,-0.028131795,-0.023409904,12.47586207,-0.044543503
102.18,3.366414326,-0.005678687,-0.02059963,-0.013322826,12.47586207,-0.023709722
102.18,3.374054598,-0.000567178,-0.023255961,-0.018518475,12.47586207,-0.027865847
102.18,3.361320812,-0.015839973,-0.023364452,-0.026261165,12.47586207,-0.041045158
102.18,3.368961083,-0.005640696,-0.01837785,-0.016173896,12.47586207,-0.023943549
