Time,IRSensor,XAxis,YAxis,ZAxis,Velocity,1D_acc
34.214,3.35622729735616,-0.0119491808110948,-0.0421438715978956,-0.014826112141641,20.5568181818182,-0.045274722305802
34.214,3.39188189821948,-0.0399589277180115,-0.067615881058615,-0.0301131164313589,20.5568181818182,-0.0963693927642425
34.214,3.37660135499234,-0.0475884348450865,-0.0727097738037732,-0.0352117023466169,20.5568181818182,-0.116704862706996
34.215,3.39188189821948,-0.0195521853517662,-0.0268583923393186,-0.0275747201226066,20.5568181818182,-0.0552526617473403
34.216,3.36641432617425,0.0237692948321306,0.00880407712374062,-0.0377676816689517,20.5568181818182,-0.00759059100021897
34.216,3.35368054015163,0.0288768905043745,-0.00647854679250264,-0.0403193251914415,20.5568181818182,-0.0175909968007425
34.216,3.37660135499234,0.000865729363583817,-0.0243083492861605,-0.0326825242560506,20.5568181818182,-0.0494829668921797
34.217,3.33585323971997,-0.00931268347127482,-0.0472325622841931,-0.0454227595443695,20.5568181818182,-0.0819618332167265
34.218,3.34858702574259,-0.0296816768044567,-0.0752512327358893,-0.050521697892981,20.5568181818182,-0.118932189123888
34.218,3.35368054015163,-0.0347655932419061,-0.0752500378678746,-0.0454322555619659,20.5568181818182,-0.118503902820304
34.219,3.33330648251545,-0.00927892702892631,-0.0395871426485786,-0.0454370733405645,20.5568181818182,-0.0718837628998545
34.219,3.35368054015163,0.00601713560240592,-0.0217549606562985,-0.0428948275521916,20.5568181818182,-0.0517985182279966
34.22,3.35113378294711,0.00857498608739406,-0.0141117464976356,-0.0403526662224136,20.5568181818182,-0.0509476843261466
34.22,3.34858702574259,0.00858493215164233,0.00372052051529072,-0.0327163098395731,20.5568181818182,-0.0277823476673212
34.22,3.35877405456068,-0.00414329425541784,-0.00391970248403611,-0.0378155794864142,20.5568181818182,-0.048020305387061
34.221,3.35622729735616,-0.0168718539662224,-0.0319378824875444,-0.0480091943138117,20.5568181818182,-0.0819187726053568
34.222,3.35877405456068,-0.0117677170939165,-0.0370306693360093,-0.032731625315053,20.5568181818182,-0.0640682032688026
34.222,3.34604026853807,-0.0117590559725344,-0.0344816051357097,-0.035283973810117,20.5568181818182,-0.0687797601631998
34.223,3.34858702574259,-0.0219410214141974,-0.0344796909655476,-0.0454777516435228,20.5568181818182,-0.0864430388927973
34.223,3.31038566767474,-0.0244806179723291,-0.0242886832709728,-0.0352945942544051,20.5568181818182,-0.0687086770997423
34.224,3.35368054015163,-0.0117351417693102,-0.0115503976818017,-0.0149229841015636,20.5568181818182,-0.0294702491309165
34.224,3.33585323971997,-0.0168230288706639,-0.0217373379874111,-0.0378525564315651,20.5568181818182,-0.0561668929668699
34.225,3.33075972531092,-0.0193636670849787,-0.0344714027825377,-0.0378580339539995,20.5568181818182,-0.0642116379739959
34.225,3.35368054015163,-0.0117143214869125,-0.0344691133165088,-0.017486568567305,20.5568181818182,-0.0552329622415309
34.226,3.42753649908281,-0.00916046884901101,-0.0191831959663614,-0.0225864068331766,20.5568181818182,-0.0475101192667876
34.226,3.35368054015163,-0.00915452951429348,0.00119736740486362,-0.0251391456503457,20.5568181818182,-0.0206027589182712
34.226,3.34858702574259,-0.00660135355999129,0.0241252632155747,-0.00476780943845613,20.5568181818182,0.0153264870114221
34.227,3.34858702574259,0.00614174434242493,0.0394114208186709,0.00541497242138164,20.5568181818182,0.047070835364333
34.228,3.35368054015163,0.00869415601204313,0.0266778115765783,0.00286207514694216,20.5568181818182,0.0361657123470304
34.228,3.3613208117652,-0.006586783292806,0.0317751105198426,0.00795053255118217,20.5568181818182,0.030578611356909
34.229,3.35113378294711,-0.00148749320579325,0.047061474280586,0.0181331538810197,20.5568181818182,0.0590039998653646
34.229,3.37914811219687,0.00615901156529074,0.0470643248370102,0.0130329693263033,20.5568181818182,0.0679530216655825
34.23,3.35113378294711,0.00106729804683181,0.0368782334640212,0.0104799139342528,20.5568181818182,0.0586737033572968
34.23,3.35877405456068,-0.00147721053766918,0.0521648547699844,0.0181153034485214,20.5568181818182,0.0653206651074609
34.231,3.35113378294711,0.00107305905216111,0.0445262106801203,0.0257506165983071,20.5568181818182,0.070481133696743
34.231,3.35622729735616,-0.00401974405933309,0.0292458691730718,0.0206503034797391,20.5568181818182,0.0563356474139164
34.232,3.34604026853807,-0.0116604414503315,0.0241546534053479,0.0206442294795429,20.5568181818182,0.0377160397456319
34.232,3.38933514101496,0.00107907760155211,0.0292525007503524,0.0461093274786045,20.5568181818182,0.0771045826686425
34.232,3.35622729735616,0.00362788334733888,0.0267085791160996,0.0333675526409699,20.5568181818182,0.0676176703671706
34.233,3.34604026853807,0.0112714736908697,0.0445428521645066,0.0359085104686383,20.5568181818182,0.086347845757755
34.234,3.35368054015163,0.0189147398154567,0.0547354983069326,0.0511850295128189,20.5568181818182,0.107733217113648
34.234,3.33839999692449,0.00872463728732022,0.0470973954347681,0.0384431421814515,20.5568181818182,0.073613060136477
34.235,3.34858702574259,0.0138196427662798,0.0776682419641953,0.0639081372225137,20.5568181818182,0.122882754565551
34.235,3.35877405456068,0.0189143208861853,0.103144674286419,0.0664490022555236,20.5568181818182,0.148329241271857
34.236,3.35877405456068,0.0291037655925566,0.0878650042850447,0.0435185540588315,20.5568181818182,0.129368064570346
34.236,3.34094675412902,0.00872189993522743,0.0165456117035006,0.0460593155750879,20.5568181818182,0.0605126626860516
