acc_1D
-0.005543781
0.01506539
0.021266784
0.001697505
0.017349259
0.031819579
0.019256576
0.020813148
0.028445441
0.025217084
0.006676717
0.028929261
0.017060804
0.007838363
0.001388466
0.023993555
-0.001045462
-0.01624401
-0.001393457
-0.008506253
-0.028182329
-0.01112102
-0.012914719
-0.025152543
-0.027655499
-0.026960545
-0.051672497
-0.043825852
-0.03948851
-0.043292639
-0.058898586
-0.04622846
-0.046649663
-0.055459115
-0.04658042
-0.037595056
-0.039961583
-0.042259418
-0.023692551
-0.019988216
-0.044374517
-0.018821095
-0.014689325
-0.031455994
-0.021287909
-0.013211193
-0.01673527
-0.015515215
0.005588128
-0.005131204
-0.00046218
0.016255384
0.034871502
0.021628242
0.022153755
0.032326133
0.033855088
0.025449266
0.032829024
0.037986476
0.016718379
0.006924334
0.030524223
0.015311363
0.005912282
0.011288396
0.024215853
0.007100225
0.019797534
0.029865696
0.024302629
0.014426109
0.027033628
0.030236298
0.013601907
0.008578326
0.017494778
0.003768794
-0.006013292
0.005865162
0.005646677
-0.017863911
-0.016419768
0.004757929
-0.008574231
-0.018458893
-0.007047981
-0.00775749
-0.02187103
-0.014236302
-0.013181731
-0.023844215
-0.027047385
-0.012517749
-0.022857031
-0.039674902
-0.026129773
-0.027254638
-0.042517237
-0.039050517
-0.022613279
-0.030638305
-0.025651226
-0.006051365
-0.002899969
-0.009695758
-0.000760209
0.014935052
0.020199516
0.007204742
0.037897407
0.041597579
0.035303814
0.041991981
0.058697628
0.050155217
0.041703365
0.052694313
0.048150386
0.029809768
0.038025797
0.051683618
0.031649819
0.03561012
0.042622493
0.037403468
0.015252974
0.025833121
0.032931619
0.012554365
0.021048109
0.026402479
0.014772116
0.003567738
0.023552308
0.010294435
-6.36e-05
0.006781975
0.004865598
-0.020799757
-0.003104705
-0.010182465
-0.021066956
-0.033086311
-0.018896098
-0.020312953
-0.041242388
-0.024211899
-0.034578306
-0.051056863
-0.042517951
-0.034559379
-0.027323814
-0.04397364
-0.029996018
-0.027694567
-0.035103937
-0.017378645
0.003976635
0.006623274
-0.006304655
0.014042866
0.027606528
0.025945608
0.038613535
0.055007835
0.040327328
0.029316585
0.038301696
0.038376608
0.022646428
0.035041369
0.04063306
0.030781727
0.033164803
0.017523185
0.025401344
0.032544387
0.021691416
-0.001257711
0.014863635
0.017197649
0.006552519
0.017269702
0.026833234
0.016305087
0.016426843
0.024464912
0.02931255
0.015463376
0.026457613
0.034323933
0.013743263
0.002389383
0.001792942
0.007865802
-0.002227666
0.008217349
0.008857725
-0.005148602
-0.010629081
0.004896377
-0.011793444
-0.012317826
0.003554938
-0.000353606
-0.019440364
-0.009253678
-0.001652811
-0.023854335
-0.017637977
-0.009233836
-0.02403571
-0.044875942
-0.036371939
-0.040878505
-0.059601258
-0.054622153
-0.058302712
-0.072793319
-0.069271093
-0.05958667
-0.066933587
-0.067798653
-0.059127407
-0.063306659
-0.07903298
-0.064600134
-0.058001719
-0.06961437
-0.077493882
-0.068571548
-0.078526902
-0.085656599
-0.072789474
-0.067590328
-0.078181971
-0.062728422
-0.059169103
-0.062338037
-0.05307452
-0.028869322
-0.03378392
-0.035572897
-0.001497997
-0.007901656
-0.011549808
0.001177767
0.00951538
-0.006595361
-0.004303593
0.012083037
0.006527711
-0.005591471
0.00739964
0.011617146
0.000654589
-0.003716375
0.016399447
0.020312091
0.00419625
0.022984388
0.033489322
0.024038214
0.027208276
0.050702385
0.030828467
0.034916105
0.051456831
0.058674428
0.047861191
0.049223014
0.069466556
0.052985135
0.042624522
0.050379379
0.057074936
0.037146104
0.040013592
0.041259398
0.029339379
0.012057703
0.021716179
0.01528662
-0.004319626
0.000817191
-0.004070642
7.01e-05
-0.0215213
-0.003204589
-0.003726854
-0.02076327
-0.008284543
0.007987024
-0.007946205
-0.006056421
-0.00208143
-0.004328873
-0.007288198
0.003161352
0.019753285
0.010972889
0.016384162
0.039406462
0.021459263
0.024128176
0.042334338
0.039138678
0.020740356
0.039257517
0.041449008
0.022952768
0.048358694
0.053596571
0.042933124
0.042182126
0.043802834
0.0326765
0.020212086
0.027326286
0.026453731
0.018269716
0.022371338
0.034980154
0.023683557
0.01876229
0.029110994
0.032270948
0.005302592
0.02660136
0.0226158
0.012653934
0.000880281
0.019476537
0.009014867
-0.010366268
0.007057758
-0.001165444
-0.01592568
-0.024666723
-0.00817895
-0.013723392
-0.027217917
-0.023307106
-0.012406103
-0.018662283
-0.034092102
-0.015707981
-0.009747272
-0.022382297
-0.01482593
-0.007011206
-0.023200871
-0.0229863
-0.022085629
-0.021357185
-0.028078905
-0.021863998
-0.014872986
-0.022483083
-0.013258902
0.008508405
-0.002247827
-0.007774398
0.007718954
0.010258527
-0.015476299
0.002804735
0.019479985
0.007838952
0.013156039
0.023202096
0.033810766
0.022241709
0.029081615
0.040512649
0.034029036
0.01044796
0.036226318
0.027925382
0.009220379
0.016513545
0.000164197
-0.012401322
-0.024782237
-0.021493531
-0.024966253
-0.044122879
-0.05266756
-0.032575658
-0.062003768
-0.068105607
-0.061015778
-0.042659682
-0.059084183
-0.048316221
-0.03738443
-0.033765151
-0.047997697
-0.02754129
-0.014398502
-0.024114777
-0.021532747
-0.006332871
-0.00358284
-0.016775685
-0.00012561
0.001161563
-0.008223139
-0.011543471
0.01000312
0.008686292
0.00469834
0.025563031
0.039910715
0.021020939
0.025840336
0.039116226
0.032896522
0.024379898
0.035012676
0.043454625
0.033434267
0.032657595
0.04789727
0.040961436
0.022977205
0.026953101
0.039062819
0.021457006
0.01885441
0.030640195
0.026214529
0.00876335
0.009907208
0.019249114
0.011752812
0.008340763
0.011391921
0.01507994
-0.008415175
-0.001638709
0.005193701
-0.003870986
-0.012417577
-0.000164997
-0.003278157
-0.01541131
-0.009741605
0.004078806
-0.017969095
-0.022144725
-0.009763022
-0.008726432
-0.026046238
-0.022047799
-0.014953613
-0.019514716
-0.031329284
-0.009717303
-0.010848519
-0.023960831
-0.024425389
-0.019058332
-0.029792547
-0.032442694
-0.029641388
-0.030676713
-0.040824427
-0.040198507
-0.0284257
-0.047729283
-0.042698213
-0.03391777
-0.037250616
-0.052293491
-0.044460653
-0.032354597
-0.058773477
-0.041498366
-0.034130231
-0.034078505
-0.04073302
-0.024652704
-0.021424584
-0.031730063
-0.025014454
-0.005626653
-0.020637141
-0.012563957
0.006679667
0.009404683
-0.00377313
0.016705177
0.030942675
0.015690313
0.021966963
0.045036569
0.03012779
0.033921693
0.046379326
0.04615882
0.024696675
0.036561119
0.047015611
0.027954894
0.021033659
0.039793676
0.031751776
0.03705044
0.054847429
0.046300014
0.031713545
0.042509934
0.048066857
0.033623161
0.028865656
0.048381274
0.028565735
0.024495201
0.034230154
-0.024882189
-0.040728038
-0.041621024
-0.035226198
-0.054647927
-0.057723276
-0.051014808
-0.05542622
-0.071302201
-0.058816311
-0.059493186
-0.067172443
-0.068044826
-0.049603976
-0.053280269
-0.056652497
-0.04276573
-0.040636871
-0.052736861
-0.035335156
-0.037014586
-0.041614324
-0.040358527
-0.02228452
-0.026667914
-0.017773366
-0.002326761
-0.000988109
-0.018723461
-0.011279911
0.008614644
-0.004373221
-0.002681401
0.007794955
-0.001886292
-0.01743514
-0.01402529
-0.005177379
-0.013733166
-0.012642666
-0.004293951
-0.016880764
-0.020670059
-0.012392518
-0.01815741
-0.024245049
-0.010061539
-0.007001755
-0.023279022
-0.021216509
-0.005968816
-0.021754821
-0.009729764
-0.000226839
0.004741964
-0.012219704
0.006666644
-0.003528756
-0.011162467
-0.010260422
0.003858329
0.002540573
-0.015644905
0.002947887
0.002531446
-0.007144109
-0.004843946
0.01545313
-0.001070161
-0.011456362
0.002041218
0.011213391
-0.003322091
0.018368206
0.013394229
0.007564818
0.004977798
0.011769879
0.008531836
-0.003449664
0.005028816
0.01850869
0.01189939
-0.001521467
0.001344595
0.00250864
-0.008373124
-0.008923937
0.010248624
-0.003949315
-0.00920162
0.000297723
0.002318352
-0.009922347
-0.019168316
0.001355598
0.001216361
-0.012727712
-0.006506958
0.010698142
0.005150495
-0.000150196
0.019952652
0.014375018
-0.001080308
0.004795368
0.01705615
0.010175289
-0.005116648
0.00901625
0.005698593
-0.008561908
0.001399557
0.014947463
0.004522714
-0.000731321
0.005812182
0.012319908
-0.008802919
-0.007140164
0.00976566
0.006531213
-0.007319038
-0.004496855
0.013131178
-0.001051025
-0.009512695
0.002704263
0.015455341
-0.001771755
-0.001701215
0.007582566
0.00047044
0.002173755
0.012006211
0.015338904
0.007680622
0.007027622
0.020385826
0.021682154
0.001045117
0.01986669
0.027958809
0.021491501
0.021554336
0.035833837
0.042153184
0.021395371
0.022744374
0.039672339
0.038612657
0.01890888
0.023549589
0.033258518
0.016827916
0.004778086
0.012655299
0.017249148
0.002804378
0.014164022
0.0131849
-0.009275117
-0.019216924
-0.009897235
-0.006213376
-0.013358682
-0.006334781
0.003190498
-0.01575954
-0.026936438
0.001033472
-0.004089003
0.003913039
0.02069216
0.012392685
0.005829459
0.019874951
0.006244667
-0.012717228
-0.004757808
0.006264542
-0.01017898
-0.023005684
0.009577911
-0.005577829
-0.01636383
-0.005335223
-0.007200926
-0.013807927
-0.015916646
-0.009282987
-0.015301532
-0.006761737
0.012906317
0.01792155
0.007623135
0.019869849
0.025714141
0.01002297
0.02217298
0.034475639
0.020647434
0.019546269
0.029489182
0.04055557
0.022237998
0.034311895
0.026087624
0.009874859
0.011597297
0.029521804
0.018881014
0.007461996
0.017375991
0.012032461
0.010629151
0.013852945
0.019109677
0.009436129
0.018122186
0.026792158
0.015771399
0.005204663
0.022058328
0.019118519
0.003451769
0.015436971
0.023668788
0.010351016
0.007632194
0.005523636
0.004923984
-0.002627239
0.00120546
-0.012802382
-0.0291844
-0.017884966
-0.018839114
-0.025358391
-0.025512848
-0.015047491
-0.016988965
-0.021506158
-0.00088754
0.000772388
-0.008432656
0.012006521
0.028907303
0.014442931
0.016250434
0.03628256
0.018501418
0.018395853
0.035703767
0.033744548
0.019393851
0.029907904
0.026560821
0.011888504
0.003358211
0.02663036
0.031496304
0.0176119
0.030546083
0.038867445
0.026230085
0.018072066
0.023432461
0.020736726
0.002015447
0.008609344
0.011026243
-0.009983173
-0.006830959
-0.007335398
-0.021789178
-0.020872684
-0.019757145
-0.034267008
-0.041207269
-0.031542826
-0.037498157
-0.04811626
-0.024001357
-0.028797821
-0.036755283
