acc_1D
0.029799428
0.021586067
0.050361067
0.060297336
0.048097438
0.048482496
0.058329973
0.048167493
0.046641006
0.052364324
0.064214926
0.053707257
0.035980181
0.052444009
0.06272274
0.050064043
0.056637195
0.067303402
0.058333555
0.042215736
0.054238296
0.060412342
0.044504142
0.027374694
0.031487011
0.02370904
0.014084207
0.02536908
0.033852602
0.012164281
-0.001116101
-0.006593883
-0.024837711
-0.031770274
-0.016704008
-0.027643172
-0.046413063
-0.059917734
-0.074006805
-0.108813499
-0.142466542
-0.145157169
-0.148996685
-0.150825399
-0.147680082
-0.120739143
-0.135662407
-0.139404235
-0.126984756
-0.119483472
-0.132048918
-0.140449802
-0.129169449
-0.116242014
-0.131080758
-0.106606964
-0.110959438
-0.114870606
-0.120958264
-0.095111159
-0.105236815
-0.130503184
-0.121159882
-0.095935355
-0.086864686
-0.078471241
-0.050544596
-0.008961997
-0.001200675
0.004075588
0.020029983
0.02669328
0.021002504
0.026577178
0.052104572
0.076009681
0.08032114
